0.502111841700757	0.205766564594612	0.156766221678912
0.254926944500442	0.408497173431743	0.295943352273816
0.755901515840757	0.607401578146272	0.436791295587684
0.137908921204460	0.797793197235357	0.575883031544396
0.628250767673383	0.0391181863790451	0.725334842807762
0.379025791569556	0.236065114802395	0.868710825015924
0.902430718586008	0.436260769357564	0.0328513534471356
0.0470972284081027	0.646138929068889	0.173981803625077
0.556111367902078	0.850868718115727	0.311415549449589
0.301527477193758	0.100632435617192	0.449807254831343
0.801184636880977	0.300513122496386	0.592291914740280
0.176110658553092	0.495947595425513	0.734351574383261
0.675646909544948	0.695087129784149	0.877552340456660
0.445873475866270	0.885789622737055	0.0418583765959867
0.954627060490582	0.123379051938737	0.174269021594550
0.0317677335946781	0.318385230153900	0.328336198766088
0.529283154274874	0.515352328151518	0.477637375270718
0.274511012457258	0.724065358261569	0.618633496654469
0.770536646556499	0.928372979667317	0.761818380843400
0.154327217291044	0.153837577438931	0.886430716152568
0.658106579881381	0.358415534741747	0.0615105244662980
0.403458041269871	0.558452667069256	0.208097806063150
0.909256679274144	0.758592226166354	0.348215948054583
0.0820293190499738	0.961403383377303	0.483893386028565
0.594664404507110	0.0235215581261484	0.632317938487429
0.339547646775996	0.200024887580096	0.779116534388209
0.834689070830429	0.400879571651293	0.931286844132369
0.206953213538862	0.600853848774937	0.0736119337654324
0.705728750473002	0.805373783747113	0.235169975181054
0.469324725241930	0.0446806739123646	0.365217104608400
0.963458379721455	0.240275208658755	0.501472427050141
0.0295533521458837	0.447385275213060	0.648578221683834
0.523264269028163	0.653575195358682	0.800133418378156
0.267572660795686	0.851260872565030	0.947731446901094
0.760961535393463	0.0847998679649934	0.0887524869101280
0.144989388740320	0.291193669265787	0.242556474659727
0.643804097278619	0.492053301058964	0.387070619893186
0.394150625191701	0.692336749625572	0.530440117134023
0.894999699578373	0.890925658803877	0.672322659364420
0.0797302194291224	0.126712228662839	0.813997291272915
0.581108241070636	0.326230473866078	0.952349200545679
0.320204663772821	0.516500721446258	0.111616190628851
0.820240272709740	0.716622077386272	0.255622030538978
0.198474156143570	0.922980877288409	0.393902680879672
0.693713582090990	0.160976173170925	0.535655302372969
0.444800165355234	0.359140110761883	0.677558479398648
0.943507479940264	0.562324850043348	0.820465148167831
0.0579588444116237	0.763164076239035	0.963156904669756
0.546920924445486	0.962708051051235	0.0299383748480970
0.291494788120587	0.0313375127275275	0.147676442438155
0.791047664626076	0.219769365462115	0.298624387866235
0.186830461139578	0.421140133296606	0.436392307762920
0.687375828181939	0.621419685854105	0.578474427789051
0.437672463366959	0.820207768283943	0.727165397819406
0.949874358744893	0.0523024953133384	0.858441600443052
0.0899301389192119	0.258060599643604	0.0378522279555434
0.601699391641740	0.462781677831841	0.173583120523127
0.351916701755066	0.663512770949147	0.315852183674640
0.852543621540657	0.861199195363183	0.458855442394194
0.228614926732699	0.100476683392724	0.600771039784969
0.728730941217221	0.299868021118657	0.745533228718866
0.479948631146555	0.509211429763429	0.884173446517985
0.970499915869969	0.692961635219149	0.0582788569707306
0.0300040208926314	0.896081516817895	0.184355298265236
0.519341813692871	0.134021804538030	0.344740118427916
0.262743945397777	0.336555525149987	0.476276881691724
0.763666802320911	0.536242937650434	0.618257403770655
0.130882783933159	0.738678374088321	0.759979614522288
0.633448038858336	0.947055231188306	0.904212484883899
0.387796899645254	0.169594298205718	0.0641026937264683
0.887224052511730	0.371011691740930	0.207378116554143
0.0663923268816434	0.571941894813418	0.328641056278582
0.569691952011521	0.772190650132532	0.471439952750274
0.312006501915331	0.968535517858543	0.619949241136514
0.819288954344477	0.0321036917863804	0.770850348636785
0.195685203214750	0.218308214449714	0.930515418084412
0.698932138779818	0.419491690316561	0.0938206668383730
0.456532277468440	0.627219512152634	0.241632621755985
0.953363558022187	0.822823804222577	0.379847965173525
0.0418873541101362	0.0601026536775547	0.510706566470795
0.542568921778726	0.257640595357693	0.656033006574809
0.288733045520922	0.459064012111334	0.797247908962277
0.790481146052277	0.655306101766577	0.948135182247951
0.158662998769931	0.861923064243164	0.108291407749371
0.658534093289272	0.102656885486890	0.255243122303547
0.407433882562602	0.304471291682510	0.398086182053238
0.911569789648463	0.503741370865344	0.540214376589130
0.105313921055617	0.708453046110357	0.673236002604584
0.604640360118570	0.907812523813862	0.816349285569944
0.361198415792582	0.146195641748494	0.958935148189170
0.862810507516031	0.338324745056228	0.110886563674488
0.225293014324900	0.521061165369056	0.256704249476284
0.724675404815796	0.721294884642461	0.400540561382334
